Date,NVDA.O,AAPL.O,GOOG.O,GOOGL.O,AVGO.O,TSLA.O,MU.O,AMD.O,AMAT.O,LRCX.O,INTC.O,KLAC.O,TXN.O,ADI.O,QCOM.O,RTX.N,BA.N,LMT.N,NOC.N,GD.N,CAT.N,GE.N,ETN.N,PH.N,HWM.N,FCX.N,WDC.O,STX.O,VRT.N,HON.O,SPY.N,.MVREMXTR
2022-02-03,23.948,172.9,142.6505,143.09,58.085,297.04637,81.97,120.08,136.51,58.876,48.28,373.68,175.59,162.02,179.1,92.81,206.39,389.7,373.81,212.17,200.59,61.188994,156.83,311.56,32.52,38.2,39.511579,108.17,20.93,180.650717,446.59,768.88
2022-02-04,24.319,172.39,143.016,143.293,59.016,307.773026,81.17,123.6,135.57,57.907,48.01,377.38,171.42,161.03,179.47,93.01,206.45,389.33,369.75,212.29,198.41,61.618412,151.0,302.97,32.18,38.42,39.148879,108.72,21.33,180.424598,448.72,777.52
2022-02-07,24.728,171.66,138.938,139.201,58.763,302.446364,80.87,123.67,136.13,57.137,48.18,375.6,169.95,160.82,175.09,94.03,211.92,392.34,373.16,212.12,199.82,62.1723,150.13,303.77,32.83,38.9,39.179104,109.44,21.62,181.347919,447.27,790.72
2022-02-08,25.108,174.83,139.213,139.399,60.022,307.333026,84.12,128.23,138.75,57.629,48.81,385.22,172.63,163.13,178.59,95.07,213.27,396.04,379.32,214.46,201.5,61.805116,151.5,304.73,33.51,40.63,39.572029,110.74,22.52,183.307622,450.88,794.95
2022-02-09,26.705,176.28,141.453,141.592,61.134,310.666356,88.12,132.85,144.2,60.744,49.91,400.13,176.71,168.21,183.95,96.0,215.86,394.54,384.36,215.44,203.6,61.767775,156.85,314.25,34.47,43.56,41.166396,112.08,22.82,185.248482,457.53,824.85
2022-02-10,25.824,172.12,138.6025,138.62,59.136,301.516365,91.02,125.77,139.77,59.487,48.86,389.71,170.66,161.67,174.07,95.06,218.75,385.43,382.02,211.52,203.07,61.481496,154.79,304.42,34.56,43.91,40.871702,110.08,22.41,180.660139,449.32,837.57
2022-02-11,23.949,168.64,134.13,134.2825,57.342,286.66638,89.76,113.18,132.49,55.999,47.63,369.23,164.4,153.9,164.64,95.27,212.3,396.19,399.32,213.76,201.24,60.261699,150.66,300.53,34.34,42.8,40.599678,108.71,21.14,176.175433,440.48,817.03
2022-02-14,24.267,168.88,135.3,135.526,57.858,291.919708,89.86,114.27,131.86,55.825,47.58,365.16,162.47,153.98,165.13,93.57,210.04,386.97,390.6,211.17,199.89,60.11856,152.17,301.14,34.07,42.45,39.942285,106.13,20.82,175.892784,439.0,798.99
2022-02-15,26.495,172.79,136.4255,136.6085,60.277,307.476359,96.0,121.47,139.84,59.382,48.44,387.5,166.17,162.04,173.0,94.04,217.73,382.22,384.77,212.77,203.41,62.807092,155.53,306.34,34.99,43.67,42.216713,109.92,21.68,178.568532,446.09,808.97
2022-02-16,26.511,172.55,137.4875,137.738,59.721,307.796359,96.06,117.69,140.96,59.147,48.23,385.65,168.24,168.34,172.6,94.75,218.93,386.9,393.66,214.41,203.64,63.112041,157.03,310.23,35.73,44.25,42.609637,111.85,21.96,178.125715,446.68,841.76
2022-02-17,24.507,168.88,132.3085,132.539,57.9,292.116375,93.73,112.37,136.47,58.061,47.57,366.05,164.65,160.43,166.8,94.36,213.58,388.77,398.11,214.4,194.74,61.276122,152.4,303.02,34.98,43.21,42.654975,111.19,20.69,173.914237,437.08,827.63
2022-02-18,23.642,167.3,130.4675,130.403,57.999,285.659714,90.8,113.83,133.35,56.999,45.04,358.3,166.74,160.36,167.64,93.37,209.03,386.46,391.25,215.82,191.95,57.68519,153.36,300.03,34.56,43.02,41.959801,108.64,20.47,171.596511,434.26,826.4
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.36
2022-02-22,23.39,164.32,129.4025,129.8135,57.746,273.843059,90.57,115.65,130.26,55.972,44.69,355.74,166.69,160.88,165.89,93.54,198.74,386.2,390.73,216.82,191.21,58.593814,151.76,295.31,34.41,42.36,40.365434,107.35,19.57,172.001642,429.64,798.25
2022-02-23,22.387,160.07,127.585,127.588,56.519,254.679745,87.31,109.76,127.86,54.239,44.65,343.78,165.64,156.49,161.62,92.24,196.42,388.9,386.08,216.27,186.67,57.660296,149.31,289.92,33.81,42.46,39.277336,104.83,12.38,168.609848,421.95,815.72
2022-02-24,23.748,162.74,132.6735,132.691,58.0,266.923066,88.83,116.61,133.42,56.288,46.72,357.89,169.59,159.79,167.98,94.25,198.43,395.71,395.49,218.53,184.69,57.591838,150.31,289.19,34.38,43.72,39.163992,103.16,12.39,171.794366,428.32,781.83
2022-02-25,24.157,164.85,134.5195,134.4595,58.801,269.956397,90.1,121.06,135.72,57.32,47.71,357.65,170.82,162.12,170.93,98.12,201.48,409.49,409.67,227.98,187.06,59.97542,154.12,297.99,35.75,46.34,40.010291,104.9,13.2,177.654632,437.71,824.85
2022-02-28,24.385,165.12,134.891,135.057,58.744,290.143043,88.86,123.34,134.2,56.135,47.7,348.5,169.99,160.29,171.99,102.7,205.34,433.8,442.14,234.45,187.58,59.440203,154.29,296.39,35.92,46.95,38.491487,103.16,13.02,178.775809,436.54,838.78
2022-03-01,23.477,163.2,134.168,134.0615,57.012,288.123045,86.26,113.83,129.61,54.057,46.82,336.79,167.29,156.95,163.69,102.73,194.91,456.61,456.1,233.32,182.83,57.461145,146.45,287.62,33.11,47.91,37.395832,100.62,12.59,172.981494,429.95,831.0
2022-03-02,24.22,166.56,134.7515,134.5715,58.578,293.296373,93.3,118.28,133.18,55.402,48.87,346.07,170.1,159.82,169.25,100.74,197.81,450.0,453.39,235.75,192.61,58.600037,152.17,297.31,35.13,48.16,39.171548,105.7,12.0,175.657243,437.88,837.47
2022-03-03,23.714,166.23,134.308,133.8995,57.86,279.763054,89.18,111.98,130.64,54.351,47.93,342.53,171.0,159.28,165.35,99.83,188.85,447.82,449.69,238.13,194.85,57.535827,154.97,294.97,34.85,49.09,39.30756,104.66,11.5,176.674781,435.71,840.98
2022-03-04,22.936,163.17,132.122,131.9065,59.599,279.429721,81.91,108.41,125.74,52.578,48.07,332.1,169.98,156.85,162.26,99.59,180.84,458.15,468.57,245.29,195.66,55.475864,149.78,283.85,33.85,50.11,37.985218,103.18,10.57,176.589986,432.18,811.69
2022-03-07,21.352,159.3,126.4645,126.3785,57.07,268.193065,75.7,102.95,119.22,48.915,47.68,314.14,164.89,146.28,150.1,98.19,169.17,466.15,477.95,247.29,196.7,53.135845,145.79,271.92,32.42,47.15,35.219635,100.09,10.05,171.624776,419.45,794.84
2022-03-08,21.514,157.44,127.2785,127.1045,57.595,274.799725,77.16,105.53,124.15,49.037,47.5,321.82,167.34,148.52,150.76,94.85,173.8,448.99,449.21,235.31,210.0,54.859742,146.2,271.62,32.93,46.67,34.58491,90.57,10.19,172.642315,416.29,769.19
2022-03-09,23.014,162.95,133.866,133.42,59.702,286.323047,79.44,111.05,128.62,51.731,47.63,339.56,172.46,153.62,157.11,98.52,178.56,448.72,449.92,236.81,209.78,56.789012,149.12,278.08,33.98,46.99,36.096158,90.39,10.92,174.677391,427.42,794.63
2022-03-10,22.658,158.52,132.682,132.4295,58.773,279.433054,75.72,106.46,124.97,49.707,46.66,328.79,172.75,150.56,154.71,98.51,178.39,444.36,444.61,235.52,211.79,56.8388,148.2,275.63,34.28,47.71,35.204522,88.72,11.39,173.697539,425.5,808.45
2022-03-11,22.1,154.73,130.4755,129.8705,57.785,265.116402,72.82,104.29,123.64,48.339,45.83,323.27,170.36,147.6,152.34,96.92,176.23,439.04,436.3,232.48,214.83,57.430028,146.92,270.98,33.73,46.93,34.229767,87.33,11.84,171.70015,420.0,804.27
2022-03-14,21.33,150.62,126.741,125.951,56.78,255.456411,69.4,102.25,120.13,46.9,44.4,320.0,166.72,145.63,141.29,97.04,175.52,444.45,441.42,233.83,215.44,57.535827,148.46,273.97,33.42,44.52,33.602599,86.35,11.13,172.604628,417.02,766.21
2022-03-15,22.973,155.09,129.6605,129.198,59.276,267.296399,73.11,109.33,124.41,48.472,44.81,333.22,172.32,150.92,144.21,97.62,179.89,448.67,447.82,237.62,216.46,57.473592,150.27,279.14,34.1,44.28,34.713367,88.61,11.89,176.929165,426.11,743.43
2022-03-16,24.496,159.59,133.6905,133.2805,60.712,280.076387,79.67,115.37,130.48,51.449,46.63,350.92,176.33,158.57,150.45,95.8,188.99,421.34,424.43,227.69,216.08,58.936104,153.34,285.91,34.93,46.42,36.458858,90.44,12.32,179.98178,435.6,775.03
2022-03-17,24.766,160.62,134.6005,133.839,60.267,290.533043,80.52,111.69,131.99,52.632,47.14,352.61,178.47,159.98,152.83,97.75,190.19,428.59,428.8,230.51,221.7,59.45265,154.69,288.86,34.94,48.59,36.919789,92.1,13.22,180.829728,441.04,803.26
2022-03-18,26.453,163.98,136.8015,136.1255,61.041,301.796365,79.41,113.46,135.14,54.464,47.45,365.05,180.1,163.45,153.99,97.52,192.83,426.18,427.95,230.23,220.91,59.489991,155.58,290.39,35.73,48.08,37.252263,94.32,13.4,183.458369,444.29,823.06
2022-03-21,26.734,165.38,136.4785,136.1015,60.129,307.053026,78.35,115.92,134.2,53.686,47.39,356.28,180.46,164.22,155.59,99.94,185.9,440.0,446.6,236.07,223.71,59.010785,154.6,288.53,35.88,49.51,36.987795,92.27,13.04,181.856688,444.41,848.25
2022-03-22,26.524,168.82,140.2775,139.868,61.134,331.326335,79.12,114.78,135.48,54.676,48.39,361.03,182.35,164.77,157.61,101.38,191.04,440.59,446.3,237.83,222.71,59.060573,155.25,290.22,37.32,49.86,37.577182,93.67,13.42,183.75044,449.62,869.61
2022-03-23,25.634,170.21,138.5035,138.2755,59.938,333.036334,75.65,113.92,131.42,53.099,48.27,348.73,179.08,159.14,152.87,101.23,186.04,445.25,446.92,239.69,222.17,58.313758,152.43,286.74,36.73,49.81,36.783776,91.41,13.11,181.216016,443.81,879.7
2022-03-24,28.15,174.07,141.312,141.572,62.643,337.972995,78.21,120.53,138.59,55.622,51.62,365.89,184.21,164.96,158.46,101.71,189.05,449.73,454.57,241.0,222.21,58.575143,153.2,289.14,37.02,51.45,38.159012,93.92,12.78,183.430104,450.32,892.26
2022-03-25,27.692,174.72,141.5215,141.673,62.887,336.879663,78.1,119.67,137.06,55.482,51.83,366.44,184.9,165.63,157.97,102.43,188.95,453.66,458.18,244.36,223.36,58.512909,154.18,290.43,37.0,51.93,38.393255,90.92,12.85,186.350815,452.55,897.28
2022-03-28,28.219,175.6,141.95,141.4555,63.288,363.946303,79.86,120.24,137.66,55.731,51.51,375.35,185.68,167.26,158.45,101.59,188.16,444.98,446.8,240.89,221.85,57.255771,154.21,286.68,36.49,50.27,38.310137,92.39,13.05,185.710143,455.86,884.04
2022-03-29,28.656,178.96,143.25,142.5055,64.147,366.522967,82.05,123.23,141.44,56.893,52.25,384.33,191.01,170.18,161.07,101.08,193.8,437.15,446.31,241.09,221.04,58.904986,157.53,297.78,36.88,50.09,39.209329,93.65,13.64,186.115274,461.6,894.04
2022-03-30,27.69,177.77,142.6445,141.9385,63.109,364.662969,79.16,119.22,135.8,54.856,51.43,373.82,187.45,166.48,152.73,100.83,194.91,445.95,453.33,244.32,223.08,58.861422,155.46,291.65,36.44,50.78,38.249687,91.37,13.71,185.173109,458.71,912.64
2022-03-31,27.286,174.61,139.6495,139.0675,62.968,359.199641,77.89,109.34,131.8,53.761,49.56,366.06,183.48,165.18,152.82,99.07,191.5,441.4,447.22,241.18,222.82,56.944599,151.76,283.76,35.94,49.74,37.516732,89.9,14.0,183.326466,451.65,919.07
2022-04-01,26.712,174.31,140.7,140.1505,62.698,361.529638,76.18,108.19,127.41,52.545,48.11,360.27,182.08,165.36,146.99,100.17,190.76,445.98,454.79,242.51,219.77,57.560721,151.81,282.2,36.32,50.96,36.564645,89.42,14.58,184.692605,452.93,936.96
2022-04-04,27.36,178.44,143.6425,142.9715,63.485,381.816285,77.67,110.53,129.44,53.555,49.2,367.05,182.71,164.5,153.81,99.3,191.18,444.01,452.29,239.23,220.81,57.268218,150.92,284.14,35.82,50.9,37.282488,90.97,14.49,184.730292,456.73,972.04
2022-04-05,25.931,175.06,141.063,140.591,61.412,363.75297,74.61,106.82,121.71,50.364,48.13,345.52,177.18,159.98,145.46,98.81,182.65,447.24,454.01,239.15,216.02,56.073315,146.61,274.43,34.45,49.09,36.360627,88.15,13.85,182.431409,451.11,945.75
2022-04-06,24.407,171.83,137.176,136.548,60.2,348.586318,73.78,103.67,119.33,49.817,47.54,344.25,177.25,160.28,139.28,98.46,178.72,454.58,461.46,240.76,216.21,55.95507,144.86,273.43,34.16,48.06,36.164165,86.1,13.66,182.421987,446.56,908.97
2022-04-07,24.208,172.14,136.465,135.8885,60.305,352.419648,73.28,103.72,122.4,50.334,47.56,353.08,177.6,161.25,139.22,100.98,177.97,465.51,470.77,243.61,215.9,55.675014,145.87,276.63,34.42,48.48,36.088602,86.53,13.47,181.555196,448.8,890.33
2022-04-08,23.119,170.09,134.0105,133.2875,58.7,341.829658,72.14,101.0,119.96,49.164,47.02,341.21,174.11,158.74,136.69,100.4,175.2,461.52,463.66,242.04,217.03,55.849271,145.18,274.06,34.52,48.97,35.665453,85.04,13.54,179.162096,447.61,884.76
2022-04-11,21.917,165.75,129.7965,128.8235,58.061,325.309675,72.03,97.37,116.24,47.576,46.57,331.47,171.94,154.89,135.36,102.11,175.03,464.25,462.14,243.55,216.05,55.805707,142.27,270.42,34.23,47.72,35.52944,84.52,12.96,178.32357,440.0,848.32
2022-04-12,21.504,167.66,128.3745,127.7145,58.507,328.983004,71.96,95.1,114.56,46.7,46.5,330.25,173.0,155.5,136.09,102.6,176.28,467.55,463.28,243.82,216.7,56.011081,140.82,270.26,34.68,48.0,35.89214,83.15,12.37,179.944093,438.28,841.06
2022-04-13,22.203,170.4,130.286,129.894,59.254,340.789659,72.38,97.74,116.86,47.261,47.01,336.52,175.11,158.12,140.5,103.37,182.87,469.19,464.52,243.71,218.27,56.47784,141.77,273.55,35.28,49.43,36.164165,84.1,13.12,183.58085,443.33,859.9
2022-04-14,21.258,165.29,127.253,126.73,57.385,328.333005,70.13,93.06,113.36,45.616,45.67,321.48,173.66,156.5,136.91,104.27,181.94,467.66,467.2,243.74,227.81,56.527627,139.91,273.87,35.48,49.19,35.015616,81.41,12.38,183.901186,437.83,854.65
2022-04-18,21.783,165.07,127.961,127.6765,58.65,334.762999,71.15,93.89,114.87,47.055,46.64,327.87,176.56,160.34,139.32,104.3,179.85,467.44,465.58,243.86,229.92,56.260019,140.66,271.32,35.44,50.77,35.725903,82.31,12.06,180.961632,437.97,845.24
2022-04-19,22.198,167.4,130.531,130.009,59.762,342.716324,72.73,96.93,117.06,47.919,47.93,337.82,179.06,162.32,141.05,104.55,185.98,459.9,464.41,246.59,232.16,57.193537,145.77,282.95,36.64,50.64,36.987795,84.13,13.07,185.794938,444.94,852.64
2022-04-20,21.482,167.23,128.2455,128.04,59.772,325.733008,73.2,94.02,117.89,48.145,48.11,345.59,179.42,161.38,140.34,104.97,183.55,453.87,463.4,247.69,235.08,56.882364,149.38,289.44,36.84,49.9,37.403388,85.76,12.9,184.984676,444.68,841.19
2022-04-21,20.183,166.42,124.9375,124.8145,59.273,336.259664,70.92,89.85,115.69,46.951,47.5,335.99,177.23,158.71,136.11,101.73,181.02,439.54,443.45,242.06,232.57,57.081515,149.95,286.97,35.67,44.95,37.96255,84.25,12.44,184.60781,438.05,809.08
2022-04-22,19.515,161.79,119.614,119.6355,58.695,335.016332,69.41,88.14,112.8,46.313,46.54,324.28,173.31,155.25,132.81,100.49,176.92,445.79,447.4,238.79,216.3,55.432299,146.04,277.07,34.96,41.91,37.373163,82.42,11.63,179.604914,426.04,773.54
2022-04-25,19.902,162.88,123.25,123.074,58.788,332.673001,70.12,90.69,114.47,47.642,47.06,331.21,173.91,158.92,136.56,99.61,175.91,442.89,444.02,239.18,216.7,55.936399,147.07,278.26,34.82,41.65,38.54438,82.54,12.06,180.72609,428.55,746.35
2022-04-26,18.788,156.8,119.506,118.65,56.007,292.139708,67.08,85.16,108.92,45.722,45.52,314.76,168.44,152.81,133.5,99.19,167.04,446.09,442.51,236.93,210.3,50.154811,143.78,271.38,34.26,40.18,37.463838,79.24,11.54,176.816106,416.09,717.9
2022-04-27,18.415,156.57,115.0205,114.2945,55.954,293.836373,66.47,84.91,108.81,45.678,45.22,314.78,169.39,151.72,135.1,98.84,154.46,444.98,439.77,239.98,213.96,48.673629,145.71,271.7,34.4,41.69,37.818981,81.65,12.87,175.572448,417.24,734.02
2022-04-28,19.782,163.64,119.4115,118.5225,57.894,292.503041,70.18,89.64,114.63,48.449,46.84,332.76,175.85,160.45,148.19,98.08,154.22,441.71,445.17,241.2,212.44,48.374903,147.88,276.36,34.95,41.84,39.753379,82.17,12.76,178.935977,427.8,732.27
2022-04-29,18.547,157.65,114.9665,114.1095,55.439,290.253043,68.19,85.52,110.35,46.576,43.59,319.26,170.25,154.38,139.69,94.91,148.84,432.12,439.4,236.53,210.54,46.395845,145.02,270.82,34.12,40.55,40.100966,82.04,12.53,182.318349,411.89,750.43
2022-05-02,19.533,157.96,117.157,116.583,57.635,300.979699,70.6,89.84,112.97,47.932,44.96,326.64,174.0,158.15,145.27,94.22,148.61,430.81,438.62,233.25,212.07,47.01819,146.5,273.06,33.84,40.18,40.743246,82.45,12.61,185.484024,414.52,735.5
2022-05-03,19.602,159.48,118.1295,117.334,58.117,303.08303,71.26,91.13,113.8,48.539,45.06,334.0,172.54,158.87,144.26,95.4,153.58,434.77,451.25,233.38,213.62,48.331339,146.58,276.43,34.99,40.15,46.637113,83.89,12.75,185.644192,416.36,741.0
2022-05-04,20.334,166.02,122.575,122.261,60.366,317.539682,73.62,99.42,118.81,50.592,46.54,349.38,176.23,164.77,149.05,97.76,156.97,445.74,462.57,242.92,222.59,50.055236,149.93,290.58,36.56,41.3,47.498525,86.45,13.29,193.944665,429.05,748.7
2022-05-05,18.844,156.77,116.7465,116.5055,57.999,291.093042,71.29,93.87,113.47,48.132,44.6,333.4,170.28,158.24,141.64,96.32,150.47,443.15,466.66,239.24,215.93,48.91012,148.38,276.16,35.42,39.64,46.236633,82.72,12.51,186.426189,414.15,752.2
2022-05-06,18.675,157.28,115.66,115.7465,58.01,288.549711,70.35,95.34,112.5,47.823,44.3,331.35,167.45,156.13,140.58,95.3,148.9,449.43,468.7,239.6,214.65,48.686076,147.29,271.54,35.03,37.88,44.921847,82.62,12.21,184.127306,411.55,720.68
2022-05-09,16.95,152.06,113.084,112.511,56.292,262.369738,67.93,86.36,105.75,44.715,43.07,318.87,164.94,152.25,134.92,91.75,133.31,438.84,453.98,229.37,206.29,45.412539,147.96,271.19,33.27,35.52,42.715425,80.36,11.16,182.742323,398.16,685.26
2022-05-10,17.595,154.51,114.5845,114.395,58.139,266.679733,68.91,88.73,107.18,45.912,44.01,323.22,168.24,155.22,136.81,91.69,132.95,439.13,449.97,229.3,202.99,45.624137,140.98,265.74,33.98,36.07,43.342593,80.8,10.05,183.505477,399.14,680.51
2022-05-11,16.63,146.5,113.961,113.6025,56.711,244.666422,66.96,87.92,103.92,44.72,42.83,311.63,164.69,151.99,132.3,91.0,129.39,440.41,446.48,226.94,205.21,45.082696,140.81,264.89,33.54,35.91,42.126038,77.13,10.17,180.914523,392.74,692.1
2022-05-12,16.175,142.56,113.161,112.844,57.157,242.666424,67.71,87.06,106.76,46.043,42.84,315.6,165.9,152.89,131.77,91.48,123.14,434.59,450.78,223.49,203.03,45.605467,141.75,260.44,32.85,34.34,41.974913,78.1,10.44,181.762472,392.41,668.4
2022-05-13,17.706,147.11,116.5155,116.0505,58.824,256.529743,71.92,95.12,111.86,49.192,43.6,336.42,169.74,158.74,134.93,91.92,127.2,435.17,452.83,226.31,204.33,46.707018,141.33,265.35,33.79,35.04,44.166223,80.71,11.3,182.337192,401.7,691.57
2022-05-16,17.264,145.54,114.7925,114.445,58.267,241.456425,70.47,94.24,110.48,48.247,43.08,330.54,168.5,157.44,133.91,92.48,124.05,437.55,458.08,227.8,207.19,46.445633,138.98,265.4,34.06,35.15,43.743073,82.83,10.79,182.742323,400.15,700.02
2022-05-17,18.177,149.24,116.7015,116.473,60.815,253.869746,74.48,102.47,116.84,51.227,44.4,351.51,174.98,163.84,139.69,94.95,132.05,441.0,459.28,231.62,213.09,47.547184,143.38,272.45,35.24,37.64,46.236633,87.1,11.41,187.547365,408.31,740.02
2022-05-18,16.938,140.82,112.401,111.8995,57.057,236.603097,71.05,96.28,111.34,47.748,42.35,333.85,170.3,159.92,130.45,92.61,125.52,434.33,454.87,225.98,207.94,46.80037,136.52,263.35,33.59,35.34,44.657378,84.1,10.92,182.657529,391.91,742.64
2022-05-19,17.124,137.35,110.7455,110.384,54.621,236.473097,69.4,96.67,110.74,47.213,42.01,338.52,167.62,160.94,130.57,90.25,127.14,425.62,448.5,217.78,206.76,47.136436,136.08,262.69,33.45,36.72,43.833748,82.51,10.98,181.508087,389.52,746.18
2022-05-20,16.694,137.59,109.313,108.908,54.319,221.299779,68.9,93.5,106.46,47.412,41.65,335.48,169.81,162.44,131.6,90.08,120.7,424.15,443.33,213.5,197.82,46.831487,134.14,258.77,33.16,36.31,42.926999,80.12,10.84,178.775809,389.59,757.75
2022-05-23,16.898,143.11,111.6665,111.488,52.636,224.966442,69.59,95.07,109.93,48.33,42.0,341.18,169.93,161.55,132.12,91.83,124.07,433.03,456.77,216.7,204.15,46.962179,136.76,261.63,34.3,38.35,43.32748,81.93,10.79,178.615641,396.96,771.87
2022-05-24,16.154,140.36,105.926,105.97,52.42,209.386457,66.62,91.16,106.59,47.097,41.67,330.09,167.86,161.85,128.53,93.21,119.4,442.78,471.1,219.82,205.65,46.377175,133.83,262.07,33.71,37.48,42.768318,79.55,10.25,178.973663,394.06,761.63
2022-05-25,16.975,140.52,105.8395,105.805,53.163,219.59978,67.87,92.65,108.53,48.758,42.2,337.98,170.01,162.32,131.23,93.56,122.06,447.54,467.62,220.05,209.31,46.383398,134.08,262.57,33.95,37.83,44.657378,82.66,10.24,179.425903,397.48,754.4
2022-05-26,17.851,143.78,108.296,107.7925,55.066,235.909764,70.6,98.75,115.07,50.921,43.48,353.28,174.13,164.0,134.84,95.0,127.73,447.99,467.43,221.26,212.99,47.926815,136.28,268.01,34.61,38.49,45.851264,85.73,10.86,181.932062,405.3,766.76
2022-05-27,18.811,149.64,112.799,112.3165,58.328,253.209747,73.32,102.26,119.48,53.102,44.55,371.27,177.97,167.55,139.76,96.71,132.23,450.56,470.76,226.51,217.14,49.015919,139.82,272.72,36.03,39.65,47.037594,88.17,11.44,184.994098,415.34,789.7
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.55
2022-05-31,18.672,148.84,114.039,113.762,58.013,252.753081,73.84,101.86,117.29,52.003,44.42,364.85,176.76,168.4,143.22,95.12,131.4,440.11,467.97,224.91,215.85,48.723417,138.6,272.17,35.77,39.08,45.858821,84.67,10.99,182.421987,412.89,790.84
2022-06-01,18.32,148.71,114.137,113.892,57.362,246.789753,73.55,101.22,114.46,50.579,44.11,356.99,174.42,164.77,140.02,94.81,130.65,439.3,464.25,226.22,217.57,48.244211,137.72,272.5,35.68,39.64,45.549015,83.68,10.34,180.810885,409.62,741.35
2022-06-02,19.592,151.21,117.746,117.6225,57.674,258.333075,75.37,108.59,117.33,52.33,44.84,371.77,176.72,169.24,146.2,96.24,140.5,441.11,462.87,229.44,220.0,48.542937,140.82,278.82,36.99,41.72,46.795794,84.64,10.86,185.644192,417.41,760.93
2022-06-03,18.72,145.38,114.564,114.541,56.332,234.516432,69.94,106.3,114.96,51.398,43.39,362.44,172.33,165.24,141.22,96.33,139.25,442.69,478.37,230.13,222.9,47.901921,140.35,276.84,36.63,41.33,45.39789,82.71,10.87,183.552585,410.51,771.19
2022-06-06,18.786,146.14,117.0105,116.8205,56.123,238.279762,70.45,105.65,115.0,51.626,43.34,362.47,167.76,165.27,140.44,97.21,139.24,443.41,478.86,229.9,223.63,47.920591,141.36,277.8,36.65,42.78,45.125865,82.54,11.02,183.901186,411.75,785.22
2022-06-07,18.926,148.71,117.2295,117.1495,57.299,238.886428,70.76,105.28,115.67,52.344,43.53,367.22,169.85,166.95,141.89,100.51,140.82,456.3,492.06,235.58,227.1,48.542937,145.41,283.76,37.43,43.39,45.57924,84.49,11.41,186.190647,415.72,784.92
2022-06-08,18.648,147.96,117.238,117.194,56.536,241.866425,68.6,101.9,112.46,51.213,41.23,361.48,165.37,165.01,138.96,99.23,139.63,443.41,472.45,231.36,229.8,48.020166,144.48,283.02,36.47,42.2,43.69018,83.69,10.95,183.269936,411.3,783.48
2022-06-09,18.048,142.64,114.918,114.8355,55.622,239.706427,66.02,98.8,107.24,49.345,40.01,349.58,161.58,161.61,136.71,97.38,133.73,432.72,462.92,226.89,223.67,46.538985,142.5,276.96,35.17,40.52,42.753206,82.85,10.49,180.905102,401.48,750.55
2022-06-10,16.974,137.13,111.4275,111.1615,54.127,232.229768,62.62,94.82,101.88,47.441,39.18,333.66,157.78,156.92,133.2,95.49,127.0,430.19,463.82,224.63,215.18,44.329659,137.03,263.61,33.98,40.21,40.826365,80.61,10.09,175.506496,389.8,739.25
